02020804-fra.3, 105485628, 207029743, 126931910, 23143824, 15974260, 134131995, 214389019, 36184198, 236919028, 57033346, 74122780, 82004431, 30890746, 41111188, 446143510, 314621343, 126438050, 318935680, 81254385, 331206355, 388457470, 111908510, 273855776, 218133863, 353747727, 187259990, 48736208, 46234830, 125982495, 379983017, 53754592, 194971479, 83941580, 33290561, 72836391, 388236659, 217977848, 45008211, 3374855, 212022638, 15337611, 53745328, 689009052, 147602468, 37986734, 73047016, 97605880, 26865920, 254908766, 66810491, 31627733, 148985873, 90619180, 53513474, 10208315, 78844562, 387954513, 448276557, 238485187, 140572810, 52242605, 180118873, 34867154, 118580172, 270626236, 22191454, 139612316, 318014344, 18958892, 302973257, 99450017, 782140, 318726012, 246021296, 167127414, 78623404, 725675856, 61789574, 163005152, 247887263, 609663143, 59119498, 87082750, 24676894, 246745339, 101520039, 4552089, 125733166, 95980116, 137259129, 49735290, 111501310, 76273002, 4378654, 347215435, 236568144, 225417728, 348627962, 102027075, 29044434, 16840623, 136123533, 308643484, 44496603, 4928432, 49676061, 20661950, 211459022, 5111745, 83938367, 112062722, 868577583, 361067090, 39758496, 297727098, 9409367, 174528307, 163939067, 206817480, 80260936, 306158762, 275561215, 89540019, 91855551, 321642898, 68386025, 46462513, 148454467, 33584122, 13704256, 454963571, 138328839, 17198916, 486169235, 99121810, 72793806, 265816441, 502104478, 31316141, 314313253, 366344147, 154782960, 560199140, 73491695, 485343451, 404435818, 94658966, 309580857, 191220744, 22736077, 91347563, 269747542, 188836274, 152122514, 21164739, 162483742, 695649185, 250583270, 161256639, 106059559, 25743344, 151995531, 48159935, 214969688, 32033578, 116400495, 118853576, 36836613, 350366111, 214192093, 399416408, 143961016, 645414351, 52629788, 66856335, 132688152, 129361583, 219710071, 272156109, 14741193, 226871454, 196383343, 309316361, 77045867, 80259955, 8419880, 116675399, 215764309, 175285547, 53015510, 145261280, 79913992, 126137175, 275163140, 118461083, 42783921, 174204691, 168501186, 168471930, 6823744, 133188515, 267790322, 67533766, 344856682, 237734725, 181340601, 98344914, 111269077, 190329732, 447297, 60668526, 154591852, 152461477, 102584389, 124065013, 74782084, 83304578, 36031969, 332405277, 491493649, 46524364, 147849756, 70095396, 53443349, 393396122, 38994138, 278548212, 38663337, 81434657, 187143851, 100647905, 152958867, 64160791, 67872640, 258828110, 561238986, 15765647, 2682126, 81377102, 111990224
02030001-eng.3, 2377635, 24022431, 374561624, 87287568, 3317674, 85214835, 97301642, 185956565, 152598095, 4888067, 33809744, 23250279, 40249513, 18435225, 93398671, 262658336, 138007070, 98266619, 11983830, 77839788, 46173860, 306181348, 353527436, 281895000, 16160662, 196270530, 90376238, 12792829, 62461179, 63031587, 154103084, 240519479, 15107599, 12900238, 66657341, 18996893, 77769708, 124890757, 64229482, 95281632, 32088672, 168987155, 57364493, 9979950, 3795759, 35834657, 208283274, 2031259, 175867793, 64463579, 8077962, 281919555, 4715013, 9827704, 13627999, 71397087, 44630731, 11619756, 66839259, 144523602, 109111951, 25541243, 118398421, 31633083, 22847206, 256193743, 69253913, 69131928, 38851584, 51855468, 76482275, 173878100, 50051180, 14420362, 92245165, 156120505, 51743347, 82914936, 10786696, 48497807, 165554128, 150271998, 212136716, 16417243, 82067452, 65422645, 106513184, 139698340, 13310982, 66797987, 4239679, 11388916, 191728358, 143678208, 120815027, 4999142, 13548037, 61299794, 18373110, 32948033, 220962646, 11866107, 22318995, 11654407, 317780511, 130869642, 41332946, 70210307, 26137864, 63334159, 52756667, 72504689, 265824503, 81807563, 1050023, 50962912, 20476059, 118281370, 71716742, 90810013, 116421642, 27262328, 103679853, 18664520, 27262517, 124473875, 87594271, 80592384, 25290947, 111754684, 35345041, 77451329, 36934637, 32925160, 148721067, 16224462, 93930078, 25960476, 238829235, 2657525, 14753078, 7826729, 118226980, 136001294, 27318091, 80901320, 134314606, 56896076, 55562519, 121999418, 12849039, 38787809, 110171586, 73267497, 65063092, 42989158, 41833132, 116025874, 159353182, 41511001, 31495595, 125898498, 15307884, 45893249, 222923221, 67978634, 15150452, 244250134, 56911666, 24427216, 25373193, 250977203, 63054321, 46498285, 59454620, 33248161, 39349613, 5659106, 160894413, 112712222, 31739549, 32790503, 57757468, 16648588, 41548412, 66729801, 31254271, 162902488, 6493802, 50605929, 601494485, 295700073, 98414540, 179074356, 13617193, 183811638, 86172952, 26593487, 33759761, 3152780, 72747289, 68287455, 35536259, 110749345, 38268267, 473871760, 282095213, 92258501, 20900951, 46261886, 3352886, 10146659, 143871632, 6545244, 39390074, 172307418, 138092829, 244792720, 280615405, 1447569, 243528376, 136445591, 83163211, 13571826, 228000348, 9131001, 37274923, 258264, 74230892, 113669345, 68460266, 11041459, 239859709, 39331825, 2330385, 12808412, 197543306, 247729674, 16535633, 59859837
02030008-fra.2, 13155565, 1801992, 31155588, 90198146, 39889837, 94798321, 5046483, 2871292, 23005463, 24841214, 8959354, 121938848, 52174460, 30549209, 88502462, 19054760, 53713913, 10162495, 3652230, 3150558, 12278006, 31713725, 22309179, 21604019, 6597511, 32515275, 6793056, 1107535, 47574955, 19588727, 6678717, 5279897, 48918793, 49728045, 23903933, 77370904, 88073717, 9216918, 10708493, 60057550, 11436120, 18116387, 4522805, 25190027, 56911530, 16434454, 20080886, 76825962, 82086631, 39418460, 13546199, 739437, 14187182, 93190783, 65849709, 7561820, 42450911, 369964, 127176444, 65953915, 103154406, 51480577, 2345056, 12009271, 5922420, 11220724, 5457503, 62033516, 25833077, 12746955, 42029981, 26064271, 65260214, 5550144, 30417646, 22199432, 15629688, 36615950, 23499572, 22618941, 23686136, 2448226, 72487904, 15849982, 127854802, 40117684, 21322059, 25789325, 53724565, 184178356, 18094797, 12132973, 1540350, 19324703, 15114699, 10673272, 33478990, 35323893, 30387590, 73965679, 21366150, 14893828, 18067641, 47192389, 22121779, 60412771, 91420169, 3682407, 75022610, 5455671, 19926048, 46196227, 3369403, 50537108, 2738600, 71868574, 82548867, 77318640, 7798591, 31723455, 17262336, 39282616, 31184011, 18273939, 67313880, 55709932, 16975746, 6840921, 37662271, 9310828, 10426447, 32045647, 57321918, 29020574, 15358659, 111066088, 4923444, 21709749, 90501926, 13628187, 16649027, 25092783, 31245282, 9825606, 14418981, 91042762, 2939646, 46965634, 28376503, 62389386, 22105572, 29957222, 153075881, 84261691, 112305380, 49827549, 16333693, 145950835, 61710445, 38103332, 11672921, 7200481, 29648710, 142285828, 53429485, 34797826, 9961122, 17550579, 49672414, 27202303, 16683440, 45436266, 6466047, 1539753, 36975694, 18770696, 16119061, 4916622, 19054761, 6273888, 18194121, 87417452, 2850359, 13897171, 4314083, 21669152, 33950820, 23074575, 1763805, 41412130, 10738480, 37673618, 23112342, 7566716, 17259314, 8212267, 34071942, 25624831, 2951287, 33043253, 27280974, 2520198, 7519231, 19400178, 43048555, 11778018, 19832515, 41434468, 4461636, 43713485, 13875510, 31971781, 61422645, 71798369, 7103238, 8469903, 91938812, 2823704, 15363891, 15327747, 22413646, 25571317, 49218421, 8544857, 22595462, 57109349, 51149492, 87808300, 16212232, 1645528, 14830324, 9430342, 57107613, 92336772, 74706140, 33107609, 117823886, 50462318, 1240653, 9601703
02030009-fra.3, 138592981, 5369634, 272192959, 31782598, 15921220, 457845539, 32500182, 4204526, 477984869, 19163665, 308931544, 463143602, 487472222, 49435622, 93753033, 216229858, 1252961179, 4634605, 515692367, 734381517, 269874876, 59392115, 307797108, 50925365, 148877086, 29079456, 307370170, 59629160, 347899914, 310011088, 379966604, 489345283, 852709472, 48014023, 48472180, 65414625, 183350550, 13023760, 441962658, 457123111, 95849317, 13237517, 28488119, 16337363, 79701254, 52706708, 189318510, 46533466, 590695788, 225322682, 131217159, 187195123, 303704770, 263408360, 60870380, 204502845, 12690335, 78650840, 418257966, 81826016, 245403122, 22098500, 1397214, 114346219, 346482253, 97339059, 70692001, 67835715, 299239887, 279476075, 145504367, 56200114, 269367235, 50809650, 400065096, 180387431, 381202668, 49883542, 231038976, 322290419, 353971891, 488545807, 33325586, 320932450, 430322243, 756551960, 149977106, 775450978, 35857137, 1036504858, 15952519, 408742852, 85483789, 155960952, 285051693, 74104346, 1340033823, 674018319, 24202193, 1276521260, 26366719, 559693614, 328160649, 386185684, 71421560, 660846281, 274152330, 731822907, 129819001, 267268242, 638026826, 255479613, 232174082, 199838535, 291753617, 160857393, 109855498, 146902579, 310897458, 63230006, 1384392891, 956411724, 319736112, 242792535, 521419482, 28476909, 38575903, 311376077, 475479633, 454451124, 5130534, 46639145, 99659088, 262674775, 272673484, 190340972, 2894840, 158211119, 25379654, 108374156, 240935724, 124780843, 594760699, 171236840, 507706283, 105052691, 250959602, 366551559, 87991011, 15739005, 20851981, 114978488, 506642341, 149717323, 148823751, 154648004, 292493313, 133296656, 49700569, 118783179, 422146801, 616290704, 17957839, 712368372, 255238938, 705462786, 14779438, 356649186, 168142317, 220570611, 477900733, 190659955, 195532251, 529441083, 100752265, 616955941, 136479815, 42225402, 402457338, 39472672, 538999566, 502627856, 99500572, 102835516, 375887491, 779218912, 361048465, 299164808, 430787109, 153483750, 441202037, 453383696, 86306196, 303994184, 109907131, 84254628, 92818520, 178310092, 85352985, 68155338, 299693964, 195618169, 116811181, 55548377, 59014935, 539373637, 26367292, 266831140, 386342602, 610946493, 1052360133, 108380472, 439235250, 5565468, 36979877, 44353504, 210217302, 186344160, 148684151, 1766019399, 313260011, 134820143, 115317418, 127447774, 46163346, 219395916, 133350215, 187845090, 12993825, 3959357, 164154258, 186610545, 191223877, 162970403, 888298065, 56681895, 545097536, 189461310, 402597663, 205888769
02030014-fra.6, 1518642, 1495273, 897493, 11213739, 872183, 3909075, 1954855, 19206, 621499, 1665356, 638344, 1517852, 645877, 3697862, 1346088, 1013698, 3507503, 489544, 676796, 969109, 1377999, 852814, 4320822, 6443123, 2898323, 1009844, 4448879, 11937609, 3187835, 1732492, 192347, 6692589, 1906689, 2433119, 3758343, 4122111, 4300962, 4040864, 7194407, 2932170, 6684957, 750368, 3172623, 557338, 1132461, 460369, 3652444, 729670, 1190528, 5455801, 2089853, 3144734, 7904892, 1634361, 519955, 607907, 3754216, 185814, 632754, 3064790, 6207997, 891935, 937960, 1071392, 4243391, 5611660, 4406908, 334945, 13360746, 2591330, 2876200, 1778215, 2125852, 2972985, 55317, 34325, 1042216, 3037785, 35310, 6710123, 214095, 957092, 2130695, 1342806, 6533391, 35991, 682411, 309626, 203751, 4656883, 1133027, 4157840, 1044358, 4053182, 1689839, 1267397, 987038, 611533, 3352615, 5537618, 104709, 7090450, 219201, 1151578, 1212496, 1091212, 819190, 2240133, 369003, 1858909, 382018, 402705, 796134, 498666, 1425313, 1770896, 3682042, 2033777, 893898, 239901, 2785510, 2151553, 2223868, 3273205, 1794187, 225155, 4312455, 6863784, 326858, 67604, 5425786, 776741, 1892791, 3581088, 660955, 3587045, 5152397, 246769, 3558374, 8068887, 572871, 3817388, 975611, 2292054, 555350, 1959454, 662716, 335802, 1146934, 6410568, 2451469, 512434, 6535956, 1353333, 4549841, 17899, 3539843, 499798, 12246181, 955615, 661560, 1271324, 113073, 2446288, 4465111, 2018600, 2703799, 1490449, 337096, 11785, 1231668, 891044, 4050924, 24577, 1586655, 1572674, 1441231, 3603320, 1110710, 98939, 2239347, 1831400, 1803140, 2841980, 4967068, 853363, 260117, 795342, 2397801, 2796941, 165938, 3022266, 3212309, 131361, 1941510, 931181, 5559865, 717428, 2313353, 3640362, 3424228, 5167247, 1894702, 3762889, 2291265, 1097940, 6353136, 1051425, 1831011, 1542276, 5269991, 2254066, 444805, 402769, 1466109, 563528, 4366517, 1252854, 2441675, 567978, 2343371, 2703079, 178520, 6163260, 3119171, 2934900, 2152150, 1468073, 455031, 450866, 4086545, 6891590, 574237, 2569779, 6077504, 3024181, 3455719, 87206, 829597, 1882111
02030026-eng.4, 2377635, 5697868, 8590343, 1675264, 4124428, 1012586, 1422645, 200477, 196759, 114003, 13969917, 2250413, 4411279, 2459640, 2798456, 2773414, 2190163, 556756, 5348859, 3410183, 3863856, 2839227, 3019461, 111510, 3328545, 2435152, 7290987, 3429349, 1758998, 429955, 3193599, 6427149, 6945844, 1601375, 2175375, 16074379, 697134, 2872970, 5996366, 2667571, 14978083, 2878033, 2730436, 407581, 3795759, 659972, 1198130, 2031259, 6585668, 658566, 8077962, 3934664, 1071260, 2860709, 723255, 13050909, 1352429, 783983, 414702, 1404873, 16434, 2850121, 343851, 5678931, 2990817, 1898992, 8399403, 2170357, 640829, 1355030, 2075440, 2279195, 2341209, 2083129, 3229612, 361210, 512408, 1793594, 239834, 514578, 1305726, 1021667, 1679601, 16417243, 12279058, 1056356, 3720606, 1222797, 2592588, 3668283, 1428432, 2158351, 5051022, 2933020, 2463198, 2200172, 3020252, 2366188, 2520087, 4960700, 13504626, 3424390, 6961999, 1501178, 4748214, 105752, 4490400, 302642, 2087076, 564994, 554967, 2088900, 2289694, 3414715, 352248, 1637322, 69518, 8327894, 1978831, 1111140, 7202537, 2724827, 1739032, 614210, 5168439, 13385751, 116328, 1525764, 3776684, 9589904, 4956745, 398041, 2069411, 2784268, 1842325, 654493, 2123738, 2737499, 177106, 2305877, 12738760, 7826729, 5040501, 8210873, 567871, 4588112, 1125173, 1209913, 966071, 1783808, 5445, 5735203, 2739990, 2297856, 2070984, 3155425, 1767490, 1399240, 1851290, 3329289, 6604332, 2849737, 2261766, 414191, 6928721, 4476446, 6611692, 2431129, 2916944, 4485895, 13593251, 4936218, 52418, 1751485, 1430272, 284775, 7461706, 2946870, 725078, 5833121, 2545824, 924473, 12179050, 1891276, 2538306, 973009, 4194881, 2150012, 6493802, 240019, 526479, 7829737, 1404787, 2285149, 1689010, 4591468, 139467, 1415512, 2636532, 3152780, 119197, 1560156, 533664, 1176217, 5889070, 3243660, 5589518, 9235488, 116229, 1537460, 476622, 1028324, 2336005, 3838427, 944981, 859041, 4554412, 351298, 4318810, 1447569, 3474890, 752238, 693862, 3357557, 4930220, 151426, 3250760, 429821, 1071792, 2908725, 1868504, 5125618, 2441827, 3119987, 4626678, 1325130, 6696763, 454584, 912906, 11779352
02050003-fra.0, 2437728731, 3251949509, 2830296985, 301700838, 3134269958, 2797121356, 4163561830, 3164703283, 1978236936, 1630903799, 207543871, 490097714, 162632265, 3482666849, 419679376, 3667653864, 3382010212, 2430377244, 1467719859, 3016724796, 3771064784, 3367446985, 1506859160, 1185423194, 2831343944, 2104108416, 1613679447, 3426540369, 3697006742, 3474491833, 3529134642, 3380042355, 2801106486, 2491788284, 4257231722, 3881954042, 1686546283, 1542662405, 493488697, 2768619447, 4114948278, 3467403121, 3717855050, 610007529, 740895974, 3138139078, 3152631425, 782773006, 2832918177, 3938050925, 3879496378, 3962671541, 3778697585, 554886101, 571831194, 2693353846, 3704841338, 2953059658, 1883032480, 3621815054, 391020701, 3302611463, 2991954324, 4202058068, 3295876093, 3504555927, 2795668484, 766479421, 459689212, 3392352546, 1489068884, 2022855532, 2120990488, 3667808316, 69781332, 1175042196, 388438445, 563014055, 1304045908, 630934096, 1640492704, 632604086, 2253415024, 2904587843, 4179866049, 2007328605, 1638074228, 2044554286, 2630848044, 2644301358, 2097160581, 334035448, 959711174, 2513938574, 106534442, 1727935392, 516892043, 3719491646, 72424506, 1563168986, 2974425703, 2870622555, 1988579377, 3672029822, 3198734880, 2201731885, 2192952624, 2347278136, 1434029962, 3650290877, 2396220733, 4153698975, 890800358, 3917717286, 722072178, 2954330961, 3235023955, 1227347105, 2101469165, 2784931791, 2924246055, 289844186, 2689269721, 1502147878, 680768280, 693264202, 170762211, 4166768716, 3433694553, 4126668096, 1697429838, 2109405228, 1419901640, 2908934302, 4065071853, 1955763176, 935430675, 1307892085, 1956329275, 4238202918, 1489971193, 989842635, 995494935, 2521462082, 375199142, 453818515, 2723669549, 1925576372, 1721691097, 87660141, 2942493133, 1281234501, 3242884195, 2677198414, 2307178525, 3228532004, 2734103887, 286887158, 2340934198, 3564988061, 1878655098, 1866054734, 320460285, 3061250788, 4263022727, 12686961, 1431259633, 1493967878, 3250338497, 3896042584, 722938829, 2421728366, 675164827, 122992971, 2457289805, 1413827155, 724636073, 2533451423, 3056931288, 360267666, 1885849653, 2288998262, 1257070049, 2811846690, 3176543926, 4194287104, 348574314, 3798225780, 2242402003, 3751007116, 3999626227, 3357272064, 2092902506, 1063875733, 603428231, 648492571, 452893485, 3689619880, 3217879929, 792106579, 246724873, 2611654696, 1101032922, 2594447677, 4266233928, 553138899, 3129717687, 4104219237, 2411178436, 2301734042, 3465262839, 1822461299, 3037801620, 2436795422, 1516095233, 3658993705, 3688836798, 4112678256, 4183714304, 1687642795, 1841033860, 991831528, 3358838696, 2711813318, 402754407, 218321470, 4280483460, 330709241, 950918737, 119236845, 1317784966, 2270488014, 3170144532, 838108877, 1279014475, 3838352605, 726975085, 587972568, 3468739377, 807256603
02260001-eng.6, 89113, 68281, 26071, 20554, 68324, 23973, 10736, 44105, 31016, 12019, 27778, 11508, 18534, 3720, 9209, 66144, 15506, 15579, 19129, 89925, 65617, 57563, 29600, 78831, 13612, 20649, 23261, 7153, 18572, 634, 83055, 32213, 89817, 48596, 11791, 20179, 46972, 118532, 53746, 28865, 40547, 46399, 15902, 36604, 7523, 20589, 44215, 50012, 11469, 53523, 39021, 55614, 7027, 18456, 21721, 20865, 32116, 25579, 6071, 168900, 42879, 31938, 55998, 36401, 11211, 122906, 25460, 26081, 17772, 11871, 9069, 41429, 44394, 3841, 73282, 3515, 8963, 47245, 77386, 14767, 40922, 15466, 14955, 25595, 1332, 5829, 109849, 16885, 18160, 23325, 82649, 101511, 2306, 10991, 20515, 1406, 9736, 29177, 25091, 21763, 86715, 17569, 25986, 7965, 90298, 4707, 12473, 22085, 14807, 54373, 46209, 3007, 32844, 60, 169973, 175830, 5017, 52608, 1563, 28738, 29142, 34648, 31250, 16421, 8474, 53686, 21681, 52954, 37263, 7940, 134409, 3734, 13655, 83083, 7599, 19642, 29167, 26151, 201679, 28804, 59957, 29928, 26167, 13911, 23255, 19382, 226, 65147, 10753, 101618, 28675, 69794, 29180, 8345, 3661, 8801, 19861, 16715, 11530, 8151, 36601, 8891, 16325, 46493, 15057, 42957, 16111, 18678, 5636, 107446, 4271, 5339, 67119, 20880, 20921, 14485, 38935, 95917, 7566, 30212, 3055, 25086, 20954, 26933, 168197, 41429, 5698, 368, 1976, 56838, 39666, 7602, 7293, 30461, 20173, 15917, 3489, 15756, 153050, 23622, 65799, 46929, 26864, 41511, 141703, 31315, 50709, 15238, 22905, 62370, 59180, 36726, 1419, 22074, 66956, 43886, 7552, 1984, 58073, 20047, 64636, 1830, 51478, 94036, 102800, 51930, 811, 29391, 45850, 36363, 34111, 92914, 3527, 52722, 19452, 62476, 44438, 3152, 30616, 70698
02260003-eng.1, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295
02260007-eng.5, 677854152, 856200468, 239941593, 184709951, 202811955, 1089875493, 687819039, 1666331636, 309465751, 350464029, 449683623, 358830795, 519479003, 215390219, 267747156, 410695292, 258517985, 20967061, 217822508, 48243523, 1036720467, 468892151, 9219849, 634449398, 511756637, 1084444831, 1135952025, 767581199, 663494478, 334614027, 204989859, 2028624175, 963713900, 310996234, 897048598, 139175416, 44002847, 574226955, 2151986025, 512611536, 1198759307, 349147840, 138828280, 361444547, 73280538, 353795086, 382851535, 678064957, 914928748, 26652124, 357205396, 697694419, 63146383, 139293019, 59692593, 123150986, 318298524, 539017268, 1136509612, 480504898, 485497415, 132876249, 95650072, 405187438, 731715273, 642376869, 124323893, 833401505, 61674767, 489435373, 183751231, 1036030226, 1477630522, 1544362511, 1000276380, 140204189, 30629073, 1852587634, 286604458, 287547367, 77570637, 720145104, 770292004, 377765850, 2224168299, 583047429, 127654754, 545276673, 62792558, 723321772, 234380867, 926123419, 244569757, 231770652, 991990189, 648869311, 460633590, 433596899, 930311849, 2692232011, 1631540556, 788762574, 49578372, 1286132696, 722734456, 490052540, 659109786, 662721741, 618570797, 453164408, 741625183, 1559374691, 295856764, 693938551, 384881653, 69109838, 495970687, 665497849, 1867695342, 1549107910, 676150793, 1501526205, 140796209, 752889195, 267743525, 350424702, 50846865, 980762048, 873809822, 1006889228, 352030014, 1332363949, 243093003, 1086713845, 745939472, 714671111, 405559918, 235569246, 1942257162, 1267058562, 70878033, 2165540528, 481253189, 614744797, 393315508, 145770863, 396598275, 279603103, 717201239, 768028452, 481351998, 2700700371, 682596406, 483603799, 1915661341, 115791510, 260801482, 176333231, 1203894149, 707497403, 69337683, 2149372108, 284778486, 1814917679, 1816340772, 161635962, 480418554, 60092338, 363717827, 304128438, 1149617265, 779927867, 58464872, 1920236931, 841425896, 94446010, 454787999, 563942549, 772891939, 761321713, 99682768, 1062055444, 137373300, 164188874, 1197000891, 1724270650, 72600530, 289112031, 4554962, 69619915, 475757691, 190427116, 527269783, 792345464, 1933625549, 583564889, 387452916, 176942912, 52072677, 156323246, 195994338, 116908483, 137686096, 518341053, 2596765617, 617080034, 389163441, 285649585, 188993036, 852533090, 140260710, 167464703, 7163595, 338129049, 1705108412, 596799781, 363099962, 578425297, 124286938, 1295696222, 239746880, 602507300, 821551807, 482359539, 127203789, 436607194, 24936678, 9245284, 36551208, 301870038, 454957128, 33739659, 963733277, 303627332, 96077948, 1081468841, 618082766, 179117671, 274867315, 972690364
02280005-eng.8, 3237067, 1858333, 2926183, 8937238, 522702, 7248309, 488051, 327610, 265769, 1420396, 7012378, 5554861, 2052626, 1120615, 355216, 755431, 3603661, 9112395, 1117519, 2468955, 5495921, 2350805, 2915230, 1524695, 2329851, 946553, 1223769, 1763241, 403048, 4184052, 1987615, 1004583, 868539, 3619091, 296233, 6508289, 2693999, 13521576, 77944, 1660160, 1456817, 786648, 5254029, 191705, 1229177, 2168612, 1094626, 1284053, 1031015, 5114420, 2282311, 2564771, 1830843, 785999, 282143, 3461067, 712440, 109037, 4406297, 1713036, 283891, 1466123, 556687, 3407530, 4654016, 1974785, 114465, 486830, 186753, 666150, 1956835, 2458695, 2489038, 1819325, 1984068, 1084704, 4364966, 7420252, 1423474, 810989, 2906271, 3412874, 62301, 126153, 11129080, 11957028, 5105111, 960793, 5497051, 8643062, 2373360, 1641096, 8560837, 804567, 4113867, 67498, 4290116, 8457973, 797759, 1176209, 2331258, 389534, 914157, 861430, 13089197, 725058, 2416124, 4371742, 4276451, 955249, 3197512, 458849, 6405314, 6249546, 1686323, 195919, 729084, 600830, 5516972, 295965, 1544704, 1417708, 3655929, 173112, 3135626, 636468, 226260, 1461665, 1425142, 4560214, 1008210, 4534245, 2785635, 420227, 10035598, 2866323, 404055, 9321105, 4663148, 10748083, 2251394, 81553, 3304935, 396755, 2097133, 713049, 522751, 2076863, 156851, 652033, 2871157, 969693, 2112773, 1225136, 5542734, 4864387, 6553274, 8315470, 4787744, 2536601, 4026486, 2639734, 1028855, 6462061, 3336962, 4814447, 459081, 110750, 70516, 3554505, 1981550, 894733, 424748, 11019355, 490295, 5385353, 3610727, 2655080, 3658260, 4524097, 4885534, 3537347, 1307237, 3495688, 778036, 1439404, 1562208, 6011268, 2275845, 438550, 230189, 881986, 842677, 54857, 2871357, 155231, 1772106, 786744, 866058, 385327, 5553565, 6126544, 1014812, 1969003, 865578, 3473696, 3581418, 3801997, 7936137, 3988703, 2225041, 1814262, 1101211, 1986073, 1944525, 4199410, 13652433, 1227596, 252852, 1073761, 1683758, 2828453, 2789170, 735936, 969533, 1666768, 2839546, 6326370, 5458955, 2684542, 1408934, 3291782, 622076, 1620571, 2943344, 207421, 284728, 4024049, 1353154, 1119161
