00030078-fra.3,03320009-fra.1,1
00030078-fra.3,03520015-eng.1,1
00030078-fra.3,03580006-eng.1,1
00030078-fra.3,03580019-fra.1,1
00030078-fra.3,03580030-fra.0,1
00030078-fra.3,03580192-fra.1,1
00030078-fra.3,03580201-fra.1,1
00030078-fra.3,03610019-fra.1,1
00030078-fra.3,03760060-fra.1,1
00030078-fra.3,03780038-eng.1,1
00030078-fra.3,03780044-eng.1,1
00030078-fra.3,03780084-eng.1,1
00030078-fra.3,03780086-eng.1,1
00030078-fra.3,03780111-fra.1,1
00030078-fra.3,03780113-fra.1,1
00030078-fra.3,03800012-fra.1,1
00030078-fra.3,03800021-eng.1,1
00030078-fra.3,03800023-fra.1,1
00030078-fra.3,03800035-eng.1,1
00030078-fra.3,03800062-fra.1,1
00030078-fra.3,03840020-eng.1,1
00030078-fra.3,04010005-eng.1,1
00030078-fra.3,04010006-fra.1,1
00030078-fra.3,04050021-eng.0,1
00030078-fra.3,04080001-fra.1,1
00030078-fra.3,2004_SFSME-EFPME_Tableaux_fra.5,1
00030078-fra.3,20141230-cotisgain-contribearn.19,1
00030078-fra.3,Annex_1_5.14,1
00030078-fra.3,Annexe_1_1.17,1
00030078-fra.3,Annexe_1_5.17,1
00030078-fra.3,Annexe_1_7.15,1
00030078-fra.3,Annexe_1_7.23,1
00030078-fra.3,Annexe_2_9.22,1
00030078-fra.3,EIMAR-3_10_en.16,1
00030078-fra.3,EIMAR-3_12_fr.79,1
00030078-fra.3,EIMAR-3_2_en.17,1
00030078-fra.3,EIMAR-3_6_en.148,1
00030078-fra.3,EIMAR-3_6_en.95,1
00030078-fra.3,EconomieDomHotellerie_HomeEconomicsAccommodationSc_TG.14,1
00030078-fra.3,EconomieDomHotellerie_HomeEconomicsAccommodationSc_TJ.14,1
00030078-fra.3,Electricite_Electricity_IM.20,1
00030078-fra.3,HFER_e.12,1
00030078-fra.3,HPDS-2005-2006-eng.33,1
00030078-fra.3,MNCH-2012-2013.19,1
00030078-fra.3,NSERC_GRT_FYR1993_CO_APPLICANT.8,1
00030078-fra.3,NSERC_GRT_FYR1997_CO_APPLICANT.8,1
00030078-fra.3,PA-V1-S11-2006-eng.0,1
00030078-fra.3,PED_BC_DTL_SLF.34,1
00030078-fra.3,PED_MB_DTL_SLF.22,1
00030078-fra.3,PED_SK_DTL_SLF.26,1
00030078-fra.3,Trade-Exports-Chp-67.1,1
00030078-fra.3,Trade-Imports-Chp-21.1,1
00030078-fra.3,Trade-Imports-Chp-76.1,1
00030078-fra.3,Trade-ReExports-Chp-60.1,1
